zk-1                0.35%     95.89MiB / 10.69GiB   0.88%	168
Juan                21.34%    210.5MiB / 500MiB     42.09%	168
connect             2.52%     103.3MiB / 10.69GiB   0.94%	169
ksql-server         0.85%     121.7MiB / 10.69GiB   1.11%	169
control-center      1.08%     101.5MiB / 10.69GiB   0.93%	169
zk-1                0.21%     95.89MiB / 10.69GiB   0.88%	169
Juan                11.34%    210.5MiB / 500MiB     42.09%	169
connect             1.50%     103.4MiB / 10.69GiB   0.94%	170
ksql-server         0.67%     122.1MiB / 10.69GiB   1.12%	170
control-center      0.75%     101.5MiB / 10.69GiB   0.93%	170
zk-1                0.21%     95.89MiB / 10.69GiB   0.88%	170
Juan                12.42%    210.3MiB / 500MiB     42.07%	170
connect             1.52%     103.4MiB / 10.69GiB   0.94%	171
ksql-server         1.07%     122.2MiB / 10.69GiB   1.12%	171
control-center      0.98%     101.6MiB / 10.69GiB   0.93%	171
zk-1                0.25%     95.89MiB / 10.69GiB   0.88%	171
Juan                15.19%    210.4MiB / 500MiB     42.07%	171
connect             5.01%     103.4MiB / 10.69GiB   0.95%	172
ksql-server         1.77%     122.2MiB / 10.69GiB   1.12%	172
control-center      1.35%     101.6MiB / 10.69GiB   0.93%	172
zk-1                0.35%     95.89MiB / 10.69GiB   0.88%	172
Juan                15.51%    210.6MiB / 500MiB     42.12%	172
connect             0.92%     103.4MiB / 10.69GiB   0.95%	173
ksql-server         1.54%     122.3MiB / 10.69GiB   1.12%	173
control-center      0.78%     101.6MiB / 10.69GiB   0.93%	173
zk-1                0.21%     95.89MiB / 10.69GiB   0.88%	173
Juan                19.36%    210.5MiB / 500MiB     42.10%	173
connect             0.65%     103.4MiB / 10.69GiB   0.95%	174
ksql-server         1.39%     122.3MiB / 10.69GiB   1.12%	174
control-center      0.62%     101.6MiB / 10.69GiB   0.93%	174
zk-1                0.19%     95.89MiB / 10.69GiB   0.88%	174
Juan                13.46%    210.7MiB / 500MiB     42.14%	174
connect             0.60%     103.4MiB / 10.69GiB   0.95%	175
ksql-server         0.98%     122.3MiB / 10.69GiB   1.12%	175
control-center      0.89%     101.6MiB / 10.69GiB   0.93%	175
zk-1                0.21%     95.9MiB / 10.69GiB    0.88%	175
Juan                13.11%    210.8MiB / 500MiB     42.17%	175
connect             1.14%     103.5MiB / 10.69GiB   0.95%	176
ksql-server         1.58%     122.3MiB / 10.69GiB   1.12%	176
control-center      1.56%     102MiB / 10.69GiB     0.93%	176
zk-1                0.22%     95.9MiB / 10.69GiB    0.88%	176
Juan                12.30%    211MiB / 500MiB       42.20%	176
connect             4.56%     103.7MiB / 10.69GiB   0.95%	177
ksql-server         0.75%     122.4MiB / 10.69GiB   1.12%	177
control-center      0.79%     102.1MiB / 10.69GiB   0.93%	177
zk-1                0.15%     95.9MiB / 10.69GiB    0.88%	177
Juan                101.10%   211.7MiB / 500MiB     42.34%	177
connect             0.73%     103.7MiB / 10.69GiB   0.95%	178
ksql-server         2.17%     122.5MiB / 10.69GiB   1.12%	178
control-center      0.63%     102.1MiB / 10.69GiB   0.93%	178
zk-1                0.62%     95.9MiB / 10.69GiB    0.88%	178
Juan                100.16%   213.9MiB / 500MiB     42.77%	178
ksql-server         1.31%     122.5MiB / 10.69GiB   1.12%	179
control-center      0.92%     102.1MiB / 10.69GiB   0.93%	179
zk-1                0.30%     95.9MiB / 10.69GiB    0.88%	179
Juan                9.48%     212.4MiB / 500MiB     42.47%	179
ksql-server         1.11%     122.5MiB / 10.69GiB   1.12%	180
control-center      4.17%     102.2MiB / 10.69GiB   0.93%	180
zk-1                0.32%     95.9MiB / 10.69GiB    0.88%	180
Juan                20.82%    212.5MiB / 500MiB     42.50%	180
ksql-server         0.82%     122.5MiB / 10.69GiB   1.12%	181
control-center      0.53%     102.2MiB / 10.69GiB   0.93%	181
zk-1                0.15%     95.9MiB / 10.69GiB    0.88%	181
Juan                8.87%     212.8MiB / 500MiB     42.56%	181
ksql-server         1.56%     122.5MiB / 10.69GiB   1.12%	182
control-center      0.83%     102.2MiB / 10.69GiB   0.93%	182
zk-1                0.45%     95.9MiB / 10.69GiB    0.88%	182
Juan                22.03%    212.6MiB / 500MiB     42.51%	182
ksql-server         0.63%     122.6MiB / 10.69GiB   1.12%	183
control-center      0.70%     102.2MiB / 10.69GiB   0.93%	183
zk-1                0.18%     95.9MiB / 10.69GiB    0.88%	183
Juan                10.67%    212.5MiB / 500MiB     42.51%	183
ksql-server         1.20%     122.6MiB / 10.69GiB   1.12%	184
control-center      1.42%     102.2MiB / 10.69GiB   0.93%	184
zk-1                0.25%     95.9MiB / 10.69GiB    0.88%	184
Juan                19.41%    212.6MiB / 500MiB     42.51%	184
ksql-server         1.04%     122.6MiB / 10.69GiB   1.12%	185
control-center      0.79%     102.2MiB / 10.69GiB   0.93%	185
zk-1                0.15%     95.9MiB / 10.69GiB    0.88%	185
Juan                1.45%     212.5MiB / 500MiB     42.51%	185
ksql-server         1.19%     122.6MiB / 10.69GiB   1.12%	186
control-center      2.58%     102.2MiB / 10.69GiB   0.93%	186
zk-1                0.39%     95.9MiB / 10.69GiB    0.88%	186
Juan                19.71%    212.7MiB / 500MiB     42.53%	186
ksql-server         0.78%     122.6MiB / 10.69GiB   1.12%	187
control-center      0.43%     102.2MiB / 10.69GiB   0.93%	187
zk-1                0.14%     95.9MiB / 10.69GiB    0.88%	187
Juan                14.29%    212.7MiB / 500MiB     42.55%	187
ksql-server         0.55%     122.6MiB / 10.69GiB   1.12%	188
control-center      0.38%     102.2MiB / 10.69GiB   0.93%	188
zk-1                0.09%     95.9MiB / 10.69GiB    0.88%	188
Juan                100.15%   202.2MiB / 500MiB     40.44%	188
ksql-server         0.47%     122.6MiB / 10.69GiB   1.12%	189
control-center      1.45%     102.2MiB / 10.69GiB   0.93%	189
zk-1                0.16%     95.9MiB / 10.69GiB    0.88%	189
Juan                23.24%    202.4MiB / 500MiB     40.48%	189
ksql-server         1.70%     122.6MiB / 10.69GiB   1.12%	190
control-center      2.81%     102.4MiB / 10.69GiB   0.94%	190
zk-1                0.17%     95.9MiB / 10.69GiB    0.88%	190
Juan                33.93%    209.4MiB / 500MiB     41.88%	190
ksql-server         4.30%     122.6MiB / 10.69GiB   1.12%	191
control-center      3.84%     102.3MiB / 10.69GiB   0.94%	191
zk-1                0.19%     95.9MiB / 10.69GiB    0.88%	191
Juan                23.87%    210.1MiB / 500MiB     42.03%	191
ksql-server         1.05%     122.6MiB / 10.69GiB   1.12%	192
control-center      1.35%     102.8MiB / 10.69GiB   0.94%	192
zk-1                0.35%     95.9MiB / 10.69GiB    0.88%	192
Juan                17.15%    210.1MiB / 500MiB     42.02%	192
ksql-server         1.27%     122.7MiB / 10.69GiB   1.12%	193
control-center      0.78%     102.7MiB / 10.69GiB   0.94%	193
zk-1                0.21%     95.9MiB / 10.69GiB    0.88%	193
Juan                9.96%     210.2MiB / 500MiB     42.04%	193
ksql-server         0.56%     123.2MiB / 10.69GiB   1.13%	194
control-center      1.03%     102.8MiB / 10.69GiB   0.94%	194
zk-1                0.16%     95.9MiB / 10.69GiB    0.88%	194
Juan                19.54%    210.2MiB / 500MiB     42.03%	194
ksql-server         1.22%     123.2MiB / 10.69GiB   1.13%	195
control-center      0.99%     102.8MiB / 10.69GiB   0.94%	195
zk-1                0.39%     95.9MiB / 10.69GiB    0.88%	195
Juan                27.70%    210.1MiB / 500MiB     42.02%	195
ksql-server         2.15%     123.2MiB / 10.69GiB   1.13%	196
control-center      1.93%     102.8MiB / 10.69GiB   0.94%	196
zk-1                0.41%     95.9MiB / 10.69GiB    0.88%	196
Juan                19.39%    213.5MiB / 500MiB     42.70%	196
ksql-server         1.18%     123.2MiB / 10.69GiB   1.13%	197
control-center      1.36%     102.8MiB / 10.69GiB   0.94%	197
zk-1                0.61%     95.9MiB / 10.69GiB    0.88%	197
Juan                21.66%    213.5MiB / 500MiB     42.70%	197
control-center      1.15%     102.8MiB / 10.69GiB   0.94%	198
zk-1                0.43%     95.9MiB / 10.69GiB    0.88%	198
Juan                29.11%    213.7MiB / 500MiB     42.75%	198
control-center      0.59%     102.8MiB / 10.69GiB   0.94%	199
zk-1                0.09%     95.9MiB / 10.69GiB    0.88%	199
Juan                96.35%    217.3MiB / 500MiB     43.45%	199
control-center      2.69%     102.8MiB / 10.69GiB   0.94%	200
zk-1                0.82%     95.9MiB / 10.69GiB    0.88%	200
Juan                24.19%    222.8MiB / 500MiB     44.56%	200
control-center      4.09%     102.8MiB / 10.69GiB   0.94%	201
zk-1                0.64%     95.9MiB / 10.69GiB    0.88%	201
Juan                21.38%    221.1MiB / 500MiB     44.22%	201
control-center      1.63%     102.8MiB / 10.69GiB   0.94%	202
zk-1                0.29%     95.9MiB / 10.69GiB    0.88%	202
Juan                18.35%    221.1MiB / 500MiB     44.21%	202
control-center      4.44%     102.9MiB / 10.69GiB   0.94%	203
zk-1                0.22%     95.9MiB / 10.69GiB    0.88%	203
Juan                29.11%    221.4MiB / 500MiB     44.27%	203
control-center      1.10%     103.4MiB / 10.69GiB   0.94%	204
zk-1                0.27%     95.9MiB / 10.69GiB    0.88%	204
Juan                18.02%    221.6MiB / 500MiB     44.32%	204
control-center      1.11%     103.4MiB / 10.69GiB   0.94%	205
